Question,Answer,Context
1. Question:  What did Lord Vishnu's incarnation as Kurma involve?,Answer:  Lord Vishnu's incarnation as Kurma involved taking the form of a turtle.,"Context: ""After freeing the earth from the terror of Kshatriyas, Parshurama performed an Ashwamedha Yagya and donated his whole kingdom to the brahmins. He then went to do penance at the hermitage of NarNarayan."""
2. Question:  How did the Devas and Asuras use the Mount Mandara?,Answer:  The Devas and Asuras used the Mount Mandara as a churning rod to churn the Ocean of Milk.,
3. Question:  Who volunteered to be the base for Mount Mandara during the churning of the Ocean of Milk?,"Answer:  Lord Vishnu incarnated as the great tortoise, Kurma, and volunteered to be the base for Mount Mandara.",
"4. Question:  What did Vasuki, the serpent, become during the churning of the Ocean of Milk?","Answer:  Vasuki, the serpent, became the churning rope for the Ocean of Milk.",
"5. Question:  How did Lord Vishnu, in his Kurma avatar, assist in the churning process?","Answer:  Lord Vishnu, in his Kurma avatar, balanced the Mount Mandara on his back during the churning of the Ocean of Milk.",
6. Question:  Who emerged from the Ocean of Milk during the churning?,"Answer:  During the churning of the Ocean of Milk, various valuable treasures and objects, including the moon, the wishfulfilling cow Kamadhenu, the divine nymphs (Apsaras), and the goddess of wine (Varuni), emerged.",
,"Apologies, but it seems the provided text contains only one paragraph, which limits the number of questions that can be generated. However, I can try to extract a few more questions based on the information available:",
7. Question:  What was the reason behind the churning of the Ocean of Milk?,Answer:  The churning of the Ocean of Milk was done to extract the elixir of immortality (amrita).,
8. Question:  What role did Mount Mandara play in the churning process?,Answer:  Mount Mandara was used as the churning rod during the churning of the Ocean of Milk.,
,"As the text contains limited information, we can only generate a few questions based on that specific content. If you have more text or information to provide, I'd be happy to generate more questions accordingly.",
"1. Question:  Who was elder, Hiranyakashipu, or Hiranyaksha, and why do the Puranas have conflicting accounts?","Answer:  The Puranas do not agree on this. In some Puranas, Hiranyaksha is referred to as the elder brother.",
2. Question:  How did Hiranyakashipu oppress the world after receiving a boon from Brahma?,"Answer:  After receiving the boon from Brahma, Hiranyakashipu became invisible and started to oppress the world, driving the gods out of heaven.",
3. Question:  Where did the gods and sages go to seek a solution to deal with Hiranyakashipu's oppression?,Answer:  The gods and sages went to the northern shores of the great ocean and prayed to Vishnu to find a solution.,
"4. Question:  When the gods and sages prayed to Vishnu, what did he create to deal with Hiranyakashipu?","Answer:  Vishnu created a being out of his body, as gigantic as Mount Sumeru, holding a lotus, a conchshell, and a mace in his hands, to kill Hiranyakashipu.",
5. Question:  What was the form of Vishnu's incarnation that killed Hiranyakashipu?,"Answer:  Vishnu adopted the form of a being who was halfman and halflion, known as the Narasimha incarnation.",
6. Question:  Who became the king of demons after Hiranyaksha's death?,"Answer:  After Hiranyaksha's death, Prahlada became the king of demons.",
7. Question:  Why did Prahlada fight a bitter war with Vishnu?,"Answer:  Prahlada desired revenge on Vishnu for having killed his father and uncle, and he deviated from the righteous path after a curse from a brahmana.",
8. Question:  Who became the king of demons after Prahlada's death?,"Answer:  After Prahlada's death, Hiranyaksha's son Andhaka became the king of the demons.",
9. Question:  How did Vishnu deal with Hiranyaksha's oppression of the world?,"Answer:  Vishnu adopted the form of a boar and killed Hiranyaksha, and he also raised the earth up to its rightful place.",
"10. Question:  What led to Prahlada deviating from the righteous path, and how did it affect his relationship with Vishnu?","Answer:  A curse from a brahmana led Prahlada to deviate from the righteous path, which caused him to fight a bitter war with Vishnu, seeking revenge for the death of his father and uncle. However, after being defeated by Vishnu, Prahlada sought refuge with him, realizing the folly of his evil ways.",
"11. Question:  Who became the king of demons after Prahlada's death, and what happened during his rule?","Answer:  After Prahlada's death, Andhaka, the son of Hiranyaksha, became the king of demons. However, the provided paragraphs do not mention any specific events or actions taken during his rule.",
"12. Question:  How did Hiranyakashipu become powerful, and why did the gods and sages seek Vishnu's help?","Answer:  Hiranyakashipu became powerful after receiving a boon from Brahma, which made him invisible and allowed him to oppress the world. The gods and sages sought Vishnu's help because he was the only one capable of finding a solution to deal with Hiranyakashipu's tyranny.",
"13. Question:  What did Vishnu create to deal with Hiranyakashipu, and how did Hiranyakashipu's sons try to fight this being?","Answer:  Vishnu created a being, known as Narasimha, who was a combination of halfman and halflion, to deal with Hiranyakashipu. Hiranyakashipu's sons, including Prahlada, fought the being using divine weapons, but their attacks were unsuccessful.",
"14. Question:  What did Prahlada realize during the battle with Vishnu, and how did the war with Vishnu end?","Answer:  During the battle with Vishnu, Prahlada realized that the being created to kill Hiranyakashipu was none other than Vishnu himself. He prayed to Vishnu and requested his family members not to fight with Vishnu. Eventually, Prahlada was defeated by Vishnu, and he sought refuge with Vishnu, realizing the folly of his actions.",
"15. Question:  Who became the king of demons after Hiranyaksha's death, and what was the initial state of his rule?","Answer:  After Hiranyaksha's death, Prahlada became the king of demons. Initially, he ruled well, worshipped Vishnu, performed yajnas, and the kingdom thrived and prospered.",
"16. Question:  How did Prahlada's relationship with Vishnu change, and what led to his defeat in the war with Vishnu?","Answer:  Prahlada's relationship with Vishnu changed when he deviated from the righteous path due to a curse from a brahmana. This caused him to fight a bitter war with Vishnu, seeking revenge for the death of his father and uncle. However, Prahlada was eventually defeated by Vishnu.",
"1. Question:  During the terrible drought, how was the situation in Goutama's hermitage different from other places?","Answer:  In Goutama's hermitage, it never stopped raining, and there was no famine as there was plenty of food available.",
2. Question:  What did the other sages request Goutama after suffering from a lack of food in the forest?,Answer:  The other sages begged Goutama to provide them with food and shelter.,"Lines:  ""Such were the powers that Goutama had that it never stopped raining in his hermitage. There was no famine there, and plenty of food was to be had."""
3. Question:  How did the jealous sages attempt to bring about Goutama's downfall?,Answer:  The jealous sages created an illusion of a black calf and sent it to Goutama.,"Lines:  ""The other sages, therefore, went to Goutama's hermitage and begged him to provide them with food and shelter."""
4. Question:  Why did Goutama believe that he had killed a cow?,"Answer:  As soon as Goutama touched the illusory calf, it seemed to die, which made him think he had killed a cow.","Lines:  ""With their own powers, they created a black calf. This calf was nothing but an illusion. But having created it, the sages sent it to Goutama."""
5. Question:  How did the sages try to seek deliverance from their sins after being cursed by Goutama?,"Answer:  The sages started to pray to Vishnu and Shiva, hoping that their sins might be cleansed.","Lines:  ""But as soon as he touched the calf, the calf seemed to die. All this was because of the illusion, but Goutama did not know this. He was thunderstruck at having killed a cow."""
6. Question:  Who suggested composing some evil shastras for the sages as their penance?,Answer:  Vishnu proposed composing some evil shastras for the sages.,"Lines:  ""The sages started to pray to Vishnu and Shiva. They wished that their sins might be cleansed."""
7. Question:  Why did Shiva pretend to be a great religious teacher and preach evil ways to the stupid brahmanas?,"Answer:  To delude the sages, Shiva himself pretended to be a great religious teacher and preached evil ways.","Lines:  ""Never,"" replied Vishnu. ""Those who do not follow what is laid down in the Vedas will surely rot in hell. But since they are not permitted to follow the sacred shastras, let us compose some other shastras for them. They will follow those evil shastras, rot in hell and be born on earth several times. That is their penance."""
